Filename;Period;Date;Item;Speech #;Paragraph #;Speaker;Role;Gender;Party;Sentences;Mentioned parties;Interjection Type;Interjecting Party;Interjecting Person;Interjection Content;Specific Class;Sentence Class (Reinig);Interjection Class (Burkhardt);Sentence finished
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Sevim Dağdelen, Heike Hänsel, Dr. Gregor Gysi, weiterer Abgeordneter und der Fraktion DIE LINKE: Rüstungsexporte in die Länder des Vorderen und Mittleren Orients sofort stoppen;32920;10;Armin-Paulus Hampel;mp;männlich;AfD;Das, meine Damen und Herren, lehnt meine AfD-Fraktion ab.;['AfD'];Nonverbal;AfD;Dr. Alexander Gauland;;Beifall;Rejection;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Sevim Dağdelen, Heike Hänsel, Dr. Gregor Gysi, weiterer Abgeordneter und der Fraktion DIE LINKE: Rüstungsexporte in die Länder des Vorderen und Mittleren Orients sofort stoppen;32935;4;Jan Korte;mp;männlich;DIE LINKE;Meinen Sie nicht, dass es in einer Situation wie heute, nach 20 Jahren Desaster, in denen Sie, Sie und Sie jedem Einsatz, jeder Verlängerung zugestimmt haben – Die Linke hat nicht ein Mal zugestimmt, wohl wissend, was abgeht –, an der Zeit für etwas Nachdenklichkeit wäre – die Bundeskanzlerin hatte ja so einen ganz leisen Hauch von Nachdenklichkeit –, gerade für Ihre Fraktion, die dieses Desaster politisch zu verantworten hat?;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Accusation, Rhetorical Question;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Sevim Dağdelen, Heike Hänsel, Dr. Gregor Gysi, weiterer Abgeordneter und der Fraktion DIE LINKE: Rüstungsexporte in die Länder des Vorderen und Mittleren Orients sofort stoppen;32938;7;Henning Otte;mp;männlich;CDU/CSU;Wir kämpfen dafür, dass die Union wieder die Regierung stellt.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Self-Representation;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Sevim Dağdelen, Heike Hänsel, Dr. Gregor Gysi, weiterer Abgeordneter und der Fraktion DIE LINKE: Rüstungsexporte in die Länder des Vorderen und Mittleren Orients sofort stoppen;32938;7;Henning Otte;mp;männlich;CDU/CSU;Wir kämpfen dafür, dass die Union wieder die Regierung stellt.;['CDU/CSU'];Verbal;DIE LINKE;Jan Korte;Um Gottes willen!;Zuruf;Self-Representation;Evaluativa;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Frank Sitta, Stephan Thomae, Christian Dürr, weiterer Abgeordneter und der Fraktion der FDP: 10 Punkte für Klimaresilienz und Katastrophenmanagement;32939;4;Alice Weidel;mp;weiblich;AfD;Wir hätten schon längst darüber sprechen können, hätten sich die übrigen Fraktionen in diesem Haus gleich der Forderung unserer AfD-Fraktion angeschlossen, eine Sondersitzung zu beantragen, statt wieder einmal kleinkarierte, parteitaktische Ausgrenzungsspielchen über die Verantwortung für das Wohl der Bürger zu setzen.;['AfD'];Nonverbal;AfD;all;;Beifall;Accusation, Self-Representation;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Frank Sitta, Stephan Thomae, Christian Dürr, weiterer Abgeordneter und der Fraktion der FDP: 10 Punkte für Klimaresilienz und Katastrophenmanagement;32943;2;Gesine Lötzsch;mp;weiblich;DIE LINKE;Darum unterstützen auch wir als Linke die Einrichtung des Sondervermögens, meine Damen und Herren.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Support;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Frank Sitta, Stephan Thomae, Christian Dürr, weiterer Abgeordneter und der Fraktion der FDP: 10 Punkte für Klimaresilienz und Katastrophenmanagement;32947;2;Otto Fricke;mp;männlich;FDP;Hier haben sie die FDP an ihrer Seite.;['FDP'];Nonverbal;FDP;all;;Beifall;Promise;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Katja Suding, Dr. Jens Brandenburg (Rhein-Neckar), Mario Brandenburg (Südpfalz), weiterer Abgeordneter und der Fraktion der FDP: Staatliche Garantie für pandemiefesten Präsenzunterricht – Kindern und Jugendlichen das Recht auf Bildung nicht erneut vorenthalten;32962;8;Bärbel Bas;mp;weiblich;SPD;Deshalb stimmen wir als SPD-Fraktion dieser Verlängerung auch zu.;['SPD'];Verbal;AfD;Dr. Götz Frömming;;Zuruf;Support;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Katja Suding, Dr. Jens Brandenburg (Rhein-Neckar), Mario Brandenburg (Südpfalz), weiterer Abgeordneter und der Fraktion der FDP: Staatliche Garantie für pandemiefesten Präsenzunterricht – Kindern und Jugendlichen das Recht auf Bildung nicht erneut vorenthalten;32963;1;Christine Aschenberg-Dugnus;mp;weiblich;FDP;Bei diesem Weiter-so zulasten der Bürgerrechte der Bevölkerung machen wir als FDP-Bundestagsfraktion nicht mit.;['FDP'];Nonverbal;FDP;all;;Beifall;Rejection;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Katja Suding, Dr. Jens Brandenburg (Rhein-Neckar), Mario Brandenburg (Südpfalz), weiterer Abgeordneter und der Fraktion der FDP: Staatliche Garantie für pandemiefesten Präsenzunterricht – Kindern und Jugendlichen das Recht auf Bildung nicht erneut vorenthalten;32963;4;Christine Aschenberg-Dugnus;mp;weiblich;FDP;– Und wir als FDP-Bundestagsfraktion fordern das bereits seit März dieses Jahres, meine Damen und Herren.;['FDP'];Nonverbal;FDP;all;;Beifall;Demand;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Katja Suding, Dr. Jens Brandenburg (Rhein-Neckar), Mario Brandenburg (Südpfalz), weiterer Abgeordneter und der Fraktion der FDP: Staatliche Garantie für pandemiefesten Präsenzunterricht – Kindern und Jugendlichen das Recht auf Bildung nicht erneut vorenthalten;32974;15;Jan Korte;mp;männlich;DIE LINKE;Deswegen hat Die Linke schon im letzten Jahr die Forderung nach der Freigabe der Patente erhoben.;['DIE LINKE'];Nonverbal;DIE LINKE;Doris Achelwilm;;Beifall;Report;;True 
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Katja Suding, Dr. Jens Brandenburg (Rhein-Neckar), Mario Brandenburg (Südpfalz), weiterer Abgeordneter und der Fraktion der FDP: Staatliche Garantie für pandemiefesten Präsenzunterricht – Kindern und Jugendlichen das Recht auf Bildung nicht erneut vorenthalten;32975;9;Manuela Rottmann;mp;weiblich;GRUENE;Wir Grüne haben bereits im letzten Herbst beantragt, dass diese Werte durch andere Kriterien ergänzt werden müssen, und Sie sind bis heute nicht in der Lage, solche Kriterien vorzulegen.;['GRUENE'];Nonverbal;GRUENE;all;;Beifall;Accusation, Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33005;4;Jan Korte;mp;männlich;DIE LINKE;"Kollege Grosse-Brömer, also, es ist natürlich gut, dass Sie ständig Die Linke erwähnen;";['DIE LINKE'];Verbal;CDU/CSU;Michael Grosse-Brömer;Selten positiv!;Zuruf;Evaluation;Evaluativa;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33008;53;Dietmar Bartsch;mp;männlich;DIE LINKE;Es ist besser, gut mit der Linken zu regieren, als falsch mit Lindner zu regieren.;['DIE LINKE'];Nonverbal;all;all;;Heiterkeit;Evaluation, Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33008;53;Dietmar Bartsch;mp;männlich;DIE LINKE;Es ist besser, gut mit der Linken zu regieren, als falsch mit Lindner zu regieren.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Evaluation, Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33008;53;Dietmar Bartsch;mp;männlich;DIE LINKE;Es ist besser, gut mit der Linken zu regieren, als falsch mit Lindner zu regieren.;['DIE LINKE'];Nonverbal;FDP;Christian Lindner;;Beifall;Evaluation, Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33013;13;Tino Chrupalla;mp;männlich;AfD;Dagegen verwehren wir uns als AfD.;['AfD'];Nonverbal;AfD;all;;Beifall;Rejection;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33013;14;Tino Chrupalla;mp;männlich;AfD;Ich bin froh, dass es nach Jahren des politischen Stillstandes die Alternative für Deutschland gibt,;['AfD'];Verbal;SPD;Ulli Nissen;Wir nicht!;Zuruf;Self-Representation;Dissentiva;False
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33013;21;Tino Chrupalla;mp;männlich;AfD;Die Alternative für Deutschland ist die einzige Partei im Parlament, die deutsche und nationale Interessen konstruktiv vertritt.;['AfD'];Verbal;DIE LINKE;Unknown;Panama!;Zuruf;Accusation, Self-Representation;Memoranda;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33014;3;Carsten Schneider;mp;männlich;SPD;Das ist ein Vorschlag der SPD gewesen.;['SPD'];Nonverbal;SPD;all;;Beifall;Report;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33021;3;Katja Mast;mp;weiblich;SPD;Deswegen geht es darum, dass wir den flächendeckenden gesetzlichen Mindestlohn, den die SPD an der Seite der Gewerkschaften zwölf Jahre lang in dieser Republik erkämpft hat, auf mindestens 12 Euro erhöhen, weil es sich für die Menschen lohnen muss, arbeiten zu gehen.;['SPD'];Nonverbal;SPD;all;;Beifall;Request, Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33021;12;Katja Mast;mp;weiblich;SPD;Deshalb bitte ich Sie, am 26. September SPD zu wählen.;['SPD'];Nonverbal;SPD;all;;Beifall;Request;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33023;5;Paul Ziemiak;mp;männlich;CDU/CSU;Das ist das große Verdienst vor allem der Bundeskanzlerin, aber natürlich auch der Politik von CDU und CSU, meine Damen und Herren.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33023;5;Paul Ziemiak;mp;männlich;CDU/CSU;Das ist das große Verdienst vor allem der Bundeskanzlerin, aber natürlich auch der Politik von CDU und CSU, meine Damen und Herren.;['CDU/CSU'];Verbal;SPD;Yasmin Fahimi;Die SPD hat auch einen Anteil dran!;Zuruf;Self-Representation;Memoranda;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33025;17;Yasmin Fahimi;mp;weiblich;SPD;Wer das will, der muss am 26. September Olaf Scholz und unsere gemeinsame Partei, die SPD, wählen.;['SPD'];Nonverbal;SPD;all;;Beifall;Demand, Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Vereinbarte Debatte zur Situation in Deutschland;33025;17;Yasmin Fahimi;mp;weiblich;SPD;Wer das will, der muss am 26. September Olaf Scholz und unsere gemeinsame Partei, die SPD, wählen.;['SPD'];Verbal;CDU/CSU;Thorsten Frei;Sie sind aber nicht mehr Generalsekretärin, oder?;Zuruf;Demand, Self-Representation;Memoranda;True
BT_19_239.xml;19;07.09.2021;a) Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Errichtung eines Sondervermögens „Aufbauhilfe 2021“ und zur vorübergehenden Aussetzung der Insolvenzantragspflicht wegen Starkregenfällen und Hochwassern im Juli 2021 sowie zur Änderung weiterer Gesetze (Aufbauhilfegesetz 2021 – AufbhG 2021);33026;1;Sabine Dittmar;mp;weiblich;SPD;Herr Gesundheitsminister Spahn, wären Sie gleich der SPD gefolgt, hätte das parlamentarische Verfahren schon lange vor der Sommerpause geordnet begonnen und abgeschlossen werden können.;['SPD'];Nonverbal;SPD;all;;Beifall;Accusation, Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Beratung der Beschlussempfehlung des Ausschusses für Familien, Senioren, Frauen und Jugend nach Artikel 77 des Grundgesetzes (Vermittlungsausschuss) zu dem Gesetz zur ganztägigen Förderung von Kindern im Grundschulalter (Ganztagsförderungsgesetz – GaFöG);33057;3;Katja Mast;mp;weiblich;SPD;Deshalb sind wir als SPD-Bundestagsfraktion und als SPD insgesamt froh, dass wir diesen Rechtsanspruch auf den letzten Metern dieser Legislatur mit vielen gemeinsam auf den Weg bringen können.;['SPD'];Nonverbal;SPD;all;;Beifall;Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Beratung der Beschlussempfehlung des Ausschusses für Familien, Senioren, Frauen und Jugend nach Artikel 77 des Grundgesetzes (Vermittlungsausschuss) zu dem Gesetz zur ganztägigen Förderung von Kindern im Grundschulalter (Ganztagsförderungsgesetz – GaFöG);33057;3;Katja Mast;mp;weiblich;SPD;Deshalb sind wir als SPD-Bundestagsfraktion und als SPD insgesamt froh, dass wir diesen Rechtsanspruch auf den letzten Metern dieser Legislatur mit vielen gemeinsam auf den Weg bringen können.;['SPD'];Nonverbal;GRUENE;all;;Beifall;Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Beratung der Beschlussempfehlung des Ausschusses für Familien, Senioren, Frauen und Jugend nach Artikel 77 des Grundgesetzes (Vermittlungsausschuss) zu dem Gesetz zur ganztägigen Förderung von Kindern im Grundschulalter (Ganztagsförderungsgesetz – GaFöG);33057;3;Katja Mast;mp;weiblich;SPD;Deshalb sind wir als SPD-Bundestagsfraktion und als SPD insgesamt froh, dass wir diesen Rechtsanspruch auf den letzten Metern dieser Legislatur mit vielen gemeinsam auf den Weg bringen können.;['SPD'];Nonverbal;CDU/CSU;Dr. Katja Leikert;;Beifall;Self-Representation;;True
BT_19_239.xml;19;07.09.2021;Beratung der Beschlussempfehlung des Ausschusses für Familien, Senioren, Frauen und Jugend nach Artikel 77 des Grundgesetzes (Vermittlungsausschuss) zu dem Gesetz zur ganztägigen Förderung von Kindern im Grundschulalter (Ganztagsförderungsgesetz – GaFöG);33058;1;Gesine Lötzsch;mp;weiblich;DIE LINKE;Wir als Linke stehen dafür, dass alle Kinder gute Chancen haben, und dazu gehört natürlich auch der Rechtsanspruch auf eine Ganztagsbetreuung.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Self-Representation;;True
